name,subNum,subInit,design_values,pacman_initial_grid_x,pacman_initial_grid_y,bean_1_initial_grid_x,bean_1_initial_grid_y,bean_2_initial_grid_x,bean_2_initial_grid_y,end_condition_reason,noise_point_list,pacman_trajectory,step,second_order_intention,last_corrected_intention,second_order_intention_list,reaction_time,total_trial_time,star_grid_x,star_grid_y,condition,action
chenyilin,2,e,51,3,7,19,4,14,13,bean_2_eaten,"[1, 5, 6, 11, 16, 21]","[(3.0, 7.0), [3.0, 8.0], [4.0, 8.0], [5.0, 8.0], [6.0, 8.0], [6.0, 7.0], [6.0, 6.0], [7.0, 6.0], [8.0, 6.0], [9.0, 6.0], [10.0, 6.0], [10.0, 7.0], [11.0, 7.0], [12.0, 7.0], [13.0, 7.0], [14.0, 7.0], [14.0, 6.0], [14.0, 7.0], [14.0, 8.0], [14.0, 9.0], [14.0, 10.0], [13.0, 10.0], [13.0, 11.0], [13.0, 12.0], [13.0, 13.0], [14.0, 13.0]]",25,2,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0.7485306262969971, 0.20214438438415527, 0.20564651489257812, 0.18462896347045898, 0.19713997840881348, 0.19216299057006836, 0.2021172046661377, 0.20214295387268066, 0.2261643409729004, 0.17862319946289062, 0.21315312385559082, 0.2106490135192871, 0.24016880989074707, 0.2231602668762207, 0.2251577377319336, 7.978684663772583, 0.24065089225769043, 0.20916962623596191, 0.20612287521362305, 0.26518797874450684, 0.22866272926330566, 0.20214366912841797, 0.24419951438903809, 0.21863460540771484, 0.3587484359741211]",16.81085133552551,14,6,text:'unequal_distance',"[[1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [1.0, 0.0]]"
chenyilin,2,e,11,1,5,11,0,10,13,bean_1_eaten,"[2, 12, 14, 18, 21]","[(1.0, 5.0), [2.0, 5.0], [2.0, 6.0], [3.0, 6.0], [4.0, 6.0], [5.0, 6.0], [6.0, 6.0], [7.0, 6.0], [8.0, 6.0], [9.0, 6.0], [10.0, 6.0], [11.0, 6.0], [11.0, 7.0], [11.0, 6.0], [12.0, 6.0], [12.0, 5.0], [12.0, 4.0], [12.0, 3.0], [11.0, 3.0], [11.0, 2.0], [11.0, 1.0], [12.0, 1.0], [12.0, 0.0], [11.0, 0.0]]",23,1,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[1.1102676391601562, 0.19764041900634766, 0.17863011360168457, 0.19013595581054688, 0.20367002487182617, 0.20211386680603027, 0.20816922187805176, 0.2291412353515625, 0.1956624984741211, 0.22416043281555176, 0.21312832832336426, 4.7873945236206055, 0.22265982627868652, 0.7495326995849609, 0.2561798095703125, 0.2421715259552002, 0.24267315864562988, 0.194136381149292, 0.20865249633789062, 0.24817347526550293, 0.2406916618347168, 0.42878222465515137, 0.3192284107208252]",14.29626727104187,10,6,text:'unequal_distance',"[[1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [-1.0, 0.0]]"
chenyilin,2,e,54,19,5,0,3,13,18,bean_2_eaten,"[4, 5, 6, 8, 11, 12, 17, 20, 24, 26, 27, 29, 32, 33, 36, 38]","[(19.0, 5.0), [18.0, 5.0], [17.0, 5.0], [16.0, 5.0], [16.0, 6.0], [17.0, 6.0], [17.0, 7.0], [16.0, 7.0], [16.0, 8.0], [15.0, 8.0], [14.0, 8.0], [14.0, 9.0], [14.0, 8.0], [13.0, 8.0], [12.0, 8.0], [12.0, 9.0], [12.0, 10.0], [11.0, 10.0], [11.0, 11.0], [11.0, 12.0], [10.0, 12.0], [10.0, 13.0], [10.0, 14.0], [10.0, 15.0], [9.0, 15.0], [9.0, 16.0], [9.0, 15.0], [9.0, 14.0], [10.0, 14.0], [9.0, 14.0], [10.0, 14.0], [11.0, 14.0], [11.0, 15.0], [11.0, 16.0], [12.0, 16.0], [13.0, 16.0], [14.0, 16.0], [14.0, 17.0], [13.0, 17.0], [12.0, 17.0], [12.0, 18.0], [13.0, 18.0]]",41,1,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2]","[1.330552577972412, 0.20562124252319336, 0.2131667137145996, 0.2046515941619873, 0.21313691139221191, 0.2266530990600586, 0.21265101432800293, 0.22566008567810059, 0.22716093063354492, 0.24117207527160645, 0.2547016143798828, 0.2601644992828369, 0.273193359375, 0.25768184661865234, 0.8355963230133057, 0.21114659309387207, 0.1871323585510254, 0.20014214515686035, 0.20166492462158203, 0.21413064002990723, 0.20514726638793945, 0.22065472602844238, 0.226182222366333, 0.2111349105834961, 0.22507691383361816, 0.43782830238342285, 0.20962238311767578, 0.2035837173461914, 0.20214390754699707, 0.21065092086791992, 0.22415757179260254, 0.21517372131347656, 0.21062946319580078, 0.21566390991210938, 0.22064781188964844, 0.38427162170410156, 0.18315362930297852, 0.3607301712036133, 0.20564579963684082, 0.6104588508605957, 0.26967763900756836]",14.65715885162354,13,4,text:'unequal_distance',"[[-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [-1.0, 0.0], [0.0, 1.0], [1.0, 0.0]]"
chenyilin,2,e,20,0,8,4,15,6,5,bean_2_eaten,"[5, 7, 12]","[(0.0, 8.0), [1.0, 8.0], [2.0, 8.0], [3.0, 8.0], [4.0, 8.0], [4.0, 9.0], [5.0, 9.0], [4.0, 9.0], [5.0, 9.0], [6.0, 9.0], [6.0, 8.0], [6.0, 7.0], [6.0, 8.0], [6.0, 7.0], [6.0, 6.0], [6.0, 5.0]]",15,2,2,"[0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[1.2013218402862549, 0.21165013313293457, 0.19864273071289062, 0.34874749183654785, 0.8601088523864746, 0.41829705238342285, 0.32325053215026855, 0.3677523136138916, 0.7495207786560059, 0.607428789138794, 0.22366023063659668, 0.1721208095550537, 0.3792715072631836, 0.324232816696167, 0.27869510650634766]",9.673620700836182,4,9,text:'unequal_distance',"[[1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0]]"
chenyilin,2,e,19,19,16,14,20,13,15,bean_2_eaten,[],"[(19.0, 16.0), [18.0, 16.0], [17.0, 16.0], [16.0, 16.0], [15.0, 16.0], [14.0, 16.0], [13.0, 16.0], [13.0, 15.0]]",7,2,2,"[0, 0, 0, 0, 0, 2, 2]","[0.8871374130249023, 0.19765710830688477, 0.2211320400238037, 0.2231583595275879, 0.2806994915008545, 0.9546775817871094, 0.25971102714538574]",6.0313358306884775,14,17,text:'unequal_distance',"[[-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [0.0, -1.0]]"
chenyilin,2,e,10,9,7,0,13,15,18,bean_1_eaten,"[3, 5, 7, 9, 10, 12, 13, 22, 23]","[(9.0, 7.0), [9.0, 8.0], [9.0, 9.0], [9.0, 8.0], [9.0, 9.0], [10.0, 9.0], [10.0, 10.0], [9.0, 10.0], [9.0, 11.0], [10.0, 11.0], [10.0, 10.0], [10.0, 11.0], [9.0, 11.0], [8.0, 11.0], [8.0, 12.0], [8.0, 13.0], [7.0, 13.0], [6.0, 13.0], [5.0, 13.0], [4.0, 13.0], [3.0, 13.0], [2.0, 13.0], [3.0, 13.0], [4.0, 13.0], [3.0, 13.0], [2.0, 13.0], [1.0, 13.0], [0.0, 13.0]]",27,1,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[9.743299961090088, 0.2501790523529053, 0.3932774066925049, 0.24842143058776855, 0.33274030685424805, 0.5974216461181641, 0.23616766929626465, 0.22165656089782715, 0.2531867027282715, 0.2601795196533203, 0.25718069076538086, 0.2756962776184082, 0.2741982936859131, 0.28672337532043457, 0.5638976097106934, 1.369450569152832, 0.2761969566345215, 0.20264244079589844, 0.1906588077545166, 0.19711828231811523, 0.2051684856414795, 0.2143268585205078, 0.20314574241638184, 0.2516772747039795, 0.21515250205993652, 0.20264339447021484, 0.19216203689575195]",20.92417478561401,10,13,text:'unequal_distance',"[[0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0]]"
chenyilin,2,e,0,19,0,19,15,3,1,bean_2_eaten,"[1, 2, 3, 10, 11, 12, 16, 17]","[(19.0, 0.0), (19.0, 0.0), [18.0, 0.0], [18.0, 0.0], [18.0, 1.0], [17.0, 1.0], [16.0, 1.0], [15.0, 1.0], [14.0, 1.0], [13.0, 1.0], [13.0, 0.0], [13.0, 1.0], [13.0, 0.0], [12.0, 0.0], [11.0, 0.0], [10.0, 0.0], [11.0, 0.0], [11.0, 1.0], [10.0, 1.0], [9.0, 1.0], [8.0, 1.0], [7.0, 1.0], [6.0, 1.0], [5.0, 1.0], [4.0, 1.0], [3.0, 1.0]]",25,2,2,"[0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[3.4536001682281494, 1.1347942352294922, 1.3254404067993164, 0.49387192726135254, 1.7312088012695312, 0.29620838165283203, 0.20314455032348633, 0.19313931465148926, 0.18963623046875, 0.18665027618408203, 0.18461179733276367, 0.21317386627197266, 0.19513678550720215, 0.21612977981567383, 0.2101728916168213, 0.19513988494873047, 0.18213605880737305, 0.2031385898590088, 0.2091507911682129, 0.2086474895477295, 0.21515250205993652, 0.2136521339416504, 0.20664548873901367, 0.20764636993408203, 0.20564627647399902]",15.28272151947021,18,1,text:'unequal_distance',"[[0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0]]"
chenyilin,2,e,55,6,14,11,12,0,11,bean_1_eaten,[6],"[(6.0, 14.0), [6.0, 13.0], [6.0, 12.0], [7.0, 12.0], [8.0, 12.0], [9.0, 12.0], [8.0, 12.0], [9.0, 12.0], [10.0, 12.0], [11.0, 12.0]]",9,1,1,"[0, 0, 1, 1, 1, 1, 1, 1, 1]","[0.9794301986694336, 0.2702155113220215, 1.6801702976226807, 0.3382382392883301, 0.264207124710083, 0.25818657875061035, 0.2677130699157715, 0.32170677185058594, 0.25017428398132324]",7.639060735702515,5,12,text:'unequal_distance',"[[0.0, -1.0], [0.0, -1.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0]]"
chenyilin,2,e,50,9,20,8,15,12,19,bean_2_eaten,[],"[(9.0, 20.0), [9.0, 19.0], [10.0, 19.0], [11.0, 19.0], [12.0, 19.0]]",4,2,2,"[0, 2, 2, 2]","[1.1435801982879639, 1.0302674770355225, 0.2331526279449463, 0.2081446647644043]",5.624042749404907,8,19,text:'unequal_distance',"[[0.0, -1.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0]]"
guotingyu,2,e,54,15,20,3,19,18,8,bean_1_eaten,"[1, 2, 3, 4, 7, 12, 14, 15, 16, 21, 23, 26, 29, 30, 32, 33, 35, 36, 39, 41, 44]","[(15.0, 20.0), [16.0, 20.0], [17.0, 20.0], [17.0, 19.0], [18.0, 19.0], [17.0, 19.0], [16.0, 19.0], [16.0, 20.0], [15.0, 20.0], [14.0, 20.0], [13.0, 20.0], [12.0, 20.0], [12.0, 19.0], [11.0, 19.0], [12.0, 19.0], [13.0, 19.0], [14.0, 19.0], [13.0, 19.0], [12.0, 19.0], [11.0, 19.0], [10.0, 19.0], [10.0, 20.0], [9.0, 20.0], [10.0, 20.0], [9.0, 20.0], [8.0, 20.0], [9.0, 20.0], [8.0, 20.0], [7.0, 20.0], [8.0, 20.0], [8.0, 20.0], [7.0, 20.0], [7.0, 20.0], [8.0, 20.0], [7.0, 20.0], [7.0, 19.0], [7.0, 18.0], [6.0, 18.0], [5.0, 18.0], [6.0, 18.0], [5.0, 18.0], [5.0, 17.0], [4.0, 17.0], [3.0, 17.0], [4.0, 17.0], [4.0, 18.0], [4.0, 19.0], [3.0, 19.0]]",47,1,1,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1.4250118732452393, 0.33223533630371094, 0.21965694427490234, 0.1626148223876953, 0.17912697792053223, 0.20564651489257812, 0.1871323585510254, 0.18715786933898926, 0.20261836051940918, 0.1701202392578125, 0.2031714916229248, 0.19263339042663574, 0.18511247634887695, 0.18312597274780273, 0.19363689422607422, 0.18763327598571777, 0.19764041900634766, 0.18813395500183105, 0.2086470127105713, 0.19063663482666016, 0.19063401222229004, 0.20564556121826172, 0.18313097953796387, 0.20964813232421875, 0.20014238357543945, 0.203643798828125, 0.19313716888427734, 0.18315649032592773, 0.20463275909423828, 0.216139554977417, 0.20314455032348633, 0.2111494541168213, 0.19263720512390137, 0.20264315605163574, 0.2016434669494629, 0.1941390037536621, 0.2086470127105713, 0.21767926216125488, 0.2096240520477295, 0.2036440372467041, 0.22365999221801758, 0.1916358470916748, 0.2091503143310547, 0.5568926334381104, 0.29120922088623047, 0.34824657440185547, 0.24117326736450195]",14.30215001106262,16,19,text:'unequal_distance',"[[0.0, -1.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [-1.0, 0.0]]"
guotingyu,2,e,51,6,13,17,15,12,4,bean_2_eaten,"[2, 3, 8, 13, 18, 19, 21, 22, 25, 29, 31, 33, 34, 35, 36, 37, 39]","[(6.0, 13.0), [7.0, 13.0], [6.0, 13.0], [6.0, 12.0], [7.0, 12.0], [8.0, 12.0], [9.0, 12.0], [10.0, 12.0], [9.0, 12.0], [10.0, 12.0], [11.0, 12.0], [12.0, 12.0], [12.0, 11.0], [12.0, 12.0], [12.0, 11.0], [12.0, 10.0], [12.0, 9.0], [12.0, 8.0], [11.0, 8.0], [11.0, 9.0], [11.0, 8.0], [11.0, 9.0], [10.0, 9.0], [10.0, 8.0], [10.0, 7.0], [11.0, 7.0], [11.0, 6.0], [11.0, 5.0], [11.0, 4.0], [11.0, 3.0], [12.0, 3.0], [12.0, 2.0], [12.0, 3.0], [12.0, 2.0], [13.0, 2.0], [12.0, 2.0], [11.0, 2.0], [12.0, 2.0], [12.0, 3.0], [12.0, 2.0], [12.0, 3.0], [12.0, 4.0]]",41,2,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.8295712471008301, 0.21114873886108398, 0.16511774063110352, 0.18763375282287598, 0.16411542892456055, 0.15260934829711914, 0.16861891746520996, 0.1846327781677246, 0.19313597679138184, 0.2086472511291504, 0.1776258945465088, 0.3602559566497803, 0.15060782432556152, 0.16011285781860352, 0.20964884757995605, 0.15661215782165527, 0.16661739349365234, 0.17713117599487305, 0.17361688613891602, 0.19764161109924316, 0.20416545867919922, 0.19261622428894043, 0.1966385841369629, 0.19964337348937988, 0.1936354637145996, 0.20164251327514648, 0.19764089584350586, 0.36525940895080566, 0.2396697998046875, 0.5213956832885742, 0.3126988410949707, 0.4273040294647217, 0.2081451416015625, 0.31572532653808594, 0.3717617988586426, 0.20914983749389648, 0.2236788272857666, 0.22664546966552734, 0.2081432342529297, 0.32022857666015625, 0.23416352272033691]",12.967685461044312,12,12,text:'unequal_distance',"[[1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [1.0, 0.0], [1.0, 0.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0]]"
guotingyu,2,e,47,1,9,2,5,5,12,bean_1_eaten,"[3, 4, 6, 9, 10, 13, 15]","[(1.0, 9.0), [2.0, 9.0], [2.0, 8.0], [1.0, 8.0], [1.0, 9.0], [1.0, 8.0], [0.0, 8.0], [0.0, 7.0], [0.0, 6.0], [0.0, 7.0], [1.0, 7.0], [1.0, 6.0], [1.0, 5.0], [1.0, 6.0], [2.0, 6.0], [1.0, 6.0], [1.0, 5.0], [2.0, 5.0]]",17,1,1,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0]","[1.042738437652588, 0.2877049446105957, 0.18162846565246582, 0.17612624168395996, 0.19363784790039062, 0.1916356086730957, 0.19914007186889648, 0.19764018058776855, 0.18613553047180176, 0.38677144050598145, 0.2446749210357666, 0.22666096687316895, 0.3592541217803955, 0.5238747596740723, 0.2631831169128418, 0.44481635093688965, 0.39678215980529785]",8.505053758621216,2,10,text:'unequal_distance',"[[1.0, 0.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [0.0, -1.0], [1.0, 0.0], [1.0, 0.0], [0.0, -1.0], [0.0, -1.0], [1.0, 0.0]]"
guotingyu,2,e,12,14,7,15,19,19,15,bean_1_eaten,"[3, 8, 9, 11, 17, 19]","[(14.0, 7.0), [14.0, 8.0], [14.0, 9.0], [14.0, 8.0], [14.0, 9.0], [14.0, 10.0], [14.0, 11.0], [14.0, 12.0], [14.0, 11.0], [14.0, 10.0], [14.0, 11.0], [14.0, 10.0], [14.0, 11.0], [14.0, 12.0], [14.0, 13.0], [14.0, 14.0], [14.0, 15.0], [15.0, 15.0], [15.0, 16.0], [16.0, 16.0], [16.0, 17.0], [16.0, 18.0], [16.0, 19.0], [15.0, 19.0]]",23,1,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]","[0.8681001663208008, 0.19713830947875977, 0.19313597679138184, 0.19864249229431152, 0.1811528205871582, 0.1781013011932373, 0.18613147735595703, 0.17862749099731445, 0.18763518333435059, 0.19763779640197754, 0.19063496589660645, 0.19814181327819824, 0.18363451957702637, 0.17261695861816406, 0.19313716888427734, 0.17162227630615234, 0.17612481117248535, 0.18913602828979492, 0.18462896347045898, 0.19764018058776855, 0.18313002586364746, 0.20264410972595215, 0.23766827583312988]",8.049695253372192,15,15,text:'unequal_distance',"[[0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [-1.0, 0.0]]"
guotingyu,2,e,36,3,2,10,5,1,12,bean_2_eaten,"[2, 5, 6, 7, 10, 12, 15, 17, 23, 25, 27, 28]","[(3.0, 2.0), [3.0, 3.0], [3.0, 2.0], [3.0, 3.0], [3.0, 4.0], [2.0, 4.0], [3.0, 4.0], [4.0, 4.0], [4.0, 5.0], [4.0, 6.0], [5.0, 6.0], [5.0, 7.0], [6.0, 7.0], [6.0, 8.0], [6.0, 9.0], [7.0, 9.0], [7.0, 10.0], [8.0, 10.0], [8.0, 11.0], [8.0, 12.0], [7.0, 12.0], [6.0, 12.0], [5.0, 12.0], [6.0, 12.0], [5.0, 12.0], [5.0, 11.0], [4.0, 11.0], [4.0, 10.0], [4.0, 11.0], [3.0, 11.0], [2.0, 11.0], [1.0, 11.0], [1.0, 12.0]]",32,2,2,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[0.8706188201904297, 0.19764184951782227, 0.2636847496032715, 0.19814062118530273, 0.1946392059326172, 0.4167959690093994, 0.36525940895080566, 0.22215700149536133, 0.28470492362976074, 0.39877963066101074, 0.17112421989440918, 0.15260672569274902, 0.17812514305114746, 0.17262482643127441, 0.18362784385681152, 0.18513107299804688, 0.3757665157318115, 0.7420272827148438, 0.3642606735229492, 0.4067862033843994, 0.18863368034362793, 0.16862201690673828, 0.1676168441772461, 0.17662549018859863, 0.18163061141967773, 0.19313788414001465, 0.17463421821594238, 0.17661285400390625, 0.1851344108581543, 0.20064115524291992, 0.1991410255432129, 0.30071496963500977]",11.661776781082152,2,5,text:'unequal_distance',"[[0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [0.0, 1.0]]"
guotingyu,2,e,31,19,16,8,20,17,1,bean_1_eaten,"[3, 13, 14, 15, 17, 21]","[(19.0, 16.0), [18.0, 16.0], [17.0, 16.0], [17.0, 17.0], [16.0, 17.0], [15.0, 17.0], [14.0, 17.0], [13.0, 17.0], [12.0, 17.0], [11.0, 17.0], [10.0, 17.0], [9.0, 17.0], [8.0, 17.0], [9.0, 17.0], [9.0, 16.0], [8.0, 16.0], [8.0, 17.0], [7.0, 17.0], [7.0, 18.0], [7.0, 19.0], [7.0, 20.0], [7.0, 19.0], [8.0, 19.0], [8.0, 20.0]]",23,1,1,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1]","[1.6947033405303955, 0.21465373039245605, 0.17412209510803223, 0.18763327598571777, 0.1921367645263672, 0.18763470649719238, 0.19065475463867188, 0.19011354446411133, 0.1941373348236084, 0.19514012336730957, 0.20114421844482422, 0.21965456008911133, 0.2742156982421875, 0.2001192569732666, 0.17212224006652832, 0.20114421844482422, 0.1916348934173584, 0.19764137268066406, 0.18863487243652344, 0.21865558624267578, 0.3402397632598877, 0.4838428497314453, 0.32222819328308105]",9.635841131210329,17,15,text:'unequal_distance',"[[-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [-1.0, 0.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [1.0, 0.0], [1.0, 0.0], [0.0, 1.0]]"
